1;-10.0;125.0;130.625;15.625;115.0;0.0
5;80.0;35.0;116.73611111111113;1.7361111111111285;115.0;0.0
10;96.875;18.125;115.625;0.625;115.0;0.0
100;113.13125000000005;1.8687499999999488;115.00625000000005;0.006250000000051159;115.00000000000003;2.8421709430404007E-14
1000;114.81256249999998;0.1874375000000157;115.00006249999998;6.249999998431122E-5;115.00000000000003;2.8421709430404007E-14
10000;114.98125062500027;0.01874937499972873;115.00000062500027;6.250002684282663E-7;115.00000000000021;2.1316282072803006E-13
100000;114.9981250062497;0.0018749937503059755;115.00000000624969;6.249692319215683E-9;114.99999999999984;1.5631940186722204E-13
1000000;114.99981250006364;1.874999363593588E-4;115.00000000006364;6.363620741467457E-11;114.99999999999957;4.263256414560601E-13
10000000;114.99998125000319;1.874999681206191E-5;115.00000000000318;3.183231456205249E-12;114.99999999999828;1.7195134205394424E-12
